case_group,addr1,addr2,is_match,quality,category,notes
same_entity_xds,"Business Center 1, M Floor, The Meydan Hotel, Nad Al Sheba Dubai United Arab Emirates","مركز الأعمال 1, فندق المیدان, فندق المیدان, ند الشبا, DU",true,STRONG,translation_arabic,"Both refer to Business Center 1 at The Meydan Hotel, Nad Al Sheba, Dubai. [tw_shtc/ext_gleif]"
same_entity_xds,"01042, м. Київ, вул. Іоана Павла ІІ, буд. 4/6 (офіс 1306)","Україна, 01042, місто Київ, ВУЛИЦЯ ІОАННА ПАВЛА ІІ, будинок 4/6, офіс 1306",true,STRONG,punctuation_only,"Same city, street, building, and office, minor spelling/formatting differences. [ua_nsdc_sanctions/ext_ua_edr]"
same_entity_xds,"15 Grognet Street, Mosta, MST 3613","KOLOKASIDES BUILDING, Floor 3, Κωστάκη Παντελίδη, 1, 1010, Λευκωσία, Κύπρος",false,STRONG,different_city,"Different countries and cities: Mosta, Malta vs Lefkosia, Cyprus. [us_ofac_sdn/ext_cy_companies]"
same_entity_xds,"Jeonrabugdo [Chŏllabuk-do], South Korea","전라북도 전주시 덕진구 기지로 180 (만성동), 국민연금공단, Jeonju-Si, 45 54870",true,WEAK,subset,"A only names province, B gives full address within same province. [gem_energy_ownership/ext_gleif]"
same_entity_xds,"Mpoumpoulinas, 26, Athienou 7600, Larnaka, Cyprus","Μπουμπουλίνας, 26, Αθηένου, 7600, Λάρνακα, Κύπρος",true,STRONG,translit_cyrillic,Greek and Latin transliteration of the same address. [ua_nsdc_sanctions/ext_cy_companies]
same_entity_xds,"TLAIS TOWER, Floor 6, Flat 601, Ρωμανού, 2, 1070, Λευκωσία, Κύπρος","Республіка Кіпр, м. Нікосія",true,WEAK,subset,"B only gives country and city, consistent with A's full Nicosia address. [ext_cy_companies/ua_nsdc_sanctions]"
same_entity_xds,"Російська Федерація, 426065, Удмуртська Республіка, м. Іжевськ, вул. Автозаводська, буд. 2а, приміщення 162","УЛ АВТОЗАВОДСКАЯ Д. 2А, ИЖЕВСК, УДМУРТСКАЯ РЕСПУБЛИКА, 426065",true,WEAK,subset,A includes room 162; B omits it but matches otherwise. [ua_nsdc_sanctions/ext_ru_egrul]
same_entity_xds,"Vasili Michaelidi, 9, 3026, Limassol, Cyprus","Βασίλη Μιχαηλίδη, 9, 3026, Λεμεσός, Κύπρος",true,STRONG,translit_cyrillic,"Same address transliterated Greek to Latin script, identical numbers. [ua_nsdc_sanctions/ext_cy_companies]"
same_entity_xds,"No. 5, Harbin Road, Economic Development Zone, Penglai, 265607 Shandong","蓬莱市经济开发区哈尔滨路5号, 261400 SD",true,MEDIUM,punctuation_only,"Same street, city, building number; only postcode differs, likely error. [us_ofac_sdn/ext_gleif]"
same_entity_xds,"Office/Flat 403, 4th Floor, Galaxias Commercial Centre, 36 Ayias Elenis Nicosia 1061 Cyprus","SPYRIDES TOWER, Βυζαντίου, 5, Στρόβολος, 2064, Λευκωσία, Κύπρος",false,MEDIUM,different_street,"Different buildings, streets, and postcodes within Nicosia. [tw_shtc/ext_cy_companies]"
same_entity_xds,"Україна, 98655, Автономна Республіка Крим, місто Ялта, селище міського типу Лівадія, ВУЛИЦЯ ВИНОГРАДНА, будинок 12","УЛ ВИНОГРАДНАЯ Д. 12, Г ЯЛТА ЛИВАДИЯ, РЕСПУБЛИКА КРЫМ, 298655",true,MEDIUM,translit_cyrillic,"Same street, house number, and town Livadia, Yalta; minor postal code typo. [ext_ua_edr/ext_ru_egrul]"
same_entity_xds,"ПР-КТ ПОБЕДЫ Д. 211, Г. СИМФЕРОПОЛЬ, РЕСПУБЛИКА КРЫМ, 295022","Україна, 95022, Автономна Республіка Крим, місто Сімферополь, ПРОСПЕКТ ПОБЕДИ, будинок 211",true,STRONG,translit_cyrillic,"Same street, house number, and city; minor postal code formatting difference. [ext_ru_egrul/ext_ua_edr]"
same_entity_xds,"Roma№u, 2, Tlais Tower, Floor 6, Flat/Office 601, 1070, Nicosia, Cyprus","TLAIS TOWER, Floor 6, Flat 601, Ρωμανού, 2, 1070, Λευκωσία, Κύπρος",true,STRONG,translit_cyrillic,"Same building, floor, and unit; Greek vs Latin transliteration of street name. [ua_nsdc_sanctions/ext_cy_companies]"
same_entity_xds,"Grigori Auxentiou, 12, Skourou Building, 6023 Larnaka","SKOUROU BUILDING, Flat 51, Γρηγόρη Αυξεντίου, 12, 6023, Λάρνακα, Κύπρος",true,WEAK,subset,"Same address, one Greek transliteration, B adds flat number as detail. [ext_gleif/ext_cy_companies]"
same_entity_xds,Syrian Arab Republic (2014年以降),Syrian Arab Republic (location as of 2014),true,STRONG,translation_cjk,"Same country designation, only date phrasing differs by language. [jp_mof_sanctions/au_dfat_sanctions]"
same_entity_xds,"TEPLOVOZNAYA STR. 18, KIEV, 02081","Πειραιώς, 30, 3016, Λεμεσός, Κύπρος",false,STRONG,different_city,"A is in Kiev, Ukraine; B is in Limassol, Cyprus. [ext_gleif/ext_cy_companies]"
same_entity_xds,"32 Kritis street, Papachristoforou bld, 4 floor, 3087 Limassol","PAPACHRISTOFOROU BUILD., Floor 4, Κρήτης, 32, 3087, Λεμεσός, Κύπρος",true,STRONG,translit_greek,"Same street, number, building, floor, and city; Greek vs English. [ext_gleif/ext_cy_companies]"
same_entity_xds,"96 IlangIlang, Sarmiento Subdivision, Panabo, Davao City, Eastern Mindanao, Philippines (以前の住所)","96 IlangIlang, Sarmiento Subdivision, Panabo, Davao City, Philippines",true,STRONG,punctuation_only,Identical address; B omits a parenthetical note about former address. [jp_mof_sanctions/ar_repet]
same_entity_xds,"TOWER II, MAXIMOS PLAZA, MAXIMOS MICHAILIDIS 18, 3106 NEAPOLIS","Θεόδωρου Ποταμιανού, 9, Κάτω Πολεμίδια, 4154, Λεμεσός, Κύπρος",false,STRONG,different_street,Different streets and areas in different cities/districts. [us_sam_exclusions/ext_cy_companies]
same_entity_xds,"96 IlangIlang, Sarmiento Subdivision, Panabo, Davao City, Eastern Mindanao, Philippines (previous address)","96 IlangIlang, Sarmiento Subdivision, Panabo, Davao City, Eastern Mindanao, Philippines (以前の住所)",true,STRONG,translation_cjk,Identical address; only the parenthetical note language differs. [au_dfat_sanctions/jp_mof_sanctions]
same_entity_xds,"Gazantiep, Turkey (since 2016), Raqqa, Syrian Arab Republic","Gazantiep, Turkey (２０１６年以降)",true,WEAK,subset,"B matches one of A's two listed locations, omits the Raqqa site. [au_dfat_sanctions/jp_mof_sanctions]"
same_entity_xds,Kastoros 2 Nikozja 1087 Cypr,"Νίκης & Κάστορος, 2, 1087, Λευκωσία, Κύπρος",true,WEAK,subset,"Same street/number, city and postcode; Greek vs Polish transliteration. [pl_mswia_sanctions/ext_cy_companies]"
same_entity_xds,"No. 18 Kashgar Rd, Urumqi, Xinjiang, China","治区乌鲁木齐市新疆乌鲁木齐市高新区喀什东路１８号, 100000 XJ",true,WEAK,translation_cjk,"Both refer to No.18 Kashgar Road, Urumqi, Xinjiang, just translated/expanded. [shu_uyghur_companies/ext_gleif]"
same_entity_xds,"Asas Village, Abu Ghurayb, Iraq (previous)","Asas Village, Abu Ghurayb, Iraq（過去の住所）",true,STRONG,translation_cjk,Identical address; only language annotation for 'previous' differs. [au_dfat_sanctions/jp_mof_sanctions]
same_entity_xds,"ELLI COURT, FLOOR 2, FLAT 4, 210, MAKARIOU III LIMASSOL, 3030, LIMASSOL","P. LORDOS CENTER,BLOCK B, Floor 2, Flat 203, Μακαρίου ΙΙΙ & Βύρωνος, 3105, Λεμεσός, Κύπρος",false,STRONG,different_street,"Different building names, addresses, flats, and postcodes in Limassol. [us_sam_exclusions/ext_cy_companies]"
same_entity_xds,"Iltisstrasse 58, 24143 Kiel, Germany（以前の住所）","lltisstrasse 58, 24143 Kiel, Germany (previous address)",true,STRONG,punctuation_only,"Same street, number, city, and postal code; only minor OCR letter differences. [jp_mof_sanctions/au_dfat_sanctions]"
same_entity_xds,"19F, Building 1, No. 66A, Zhongguancun East Road, Haidian District, 100190 Beijing","北京市海淀区中关村东路66号甲1号楼19层, 100000 BJ",true,MEDIUM,punctuation_only,"Same street, building, floor; only postcode differs slightly (100190 vs 100000). [us_ofac_cons/ext_gleif]"
same_entity_xds,"Україна, 12110, Житомирська обл., Хорошівський р-н, селище міського типу Іршанськ, ВУЛИЦЯ ШЕВЧЕНКА, будинок 1-А","Україна, 12110, Житомирська обл., Хорошівський р-н, смт Іршанськ, вул. Шевченка, буд. 1 А",true,STRONG,abbreviation,"Same address, differing only in abbreviations and formatting. [ext_ua_edr/ua_nsdc_sanctions]"
same_entity_xds,"Arch. Makariou III, 2-4, Capital Center, 1065 Nicosia","CAPITAL CENTER, Floor 9, Αρχ. Μακαρίου ΙΙΙ, 2-4, 1065, Λευκωσία, Κύπρος",true,WEAK,subset,"Same building, address, and postcode; Greek/English same location, B adds floor. [ext_gleif/ext_cy_companies]"
same_entity_xds,"Eftapato Court, Archiepiskopou Makariou Iii, Limassol, Cyprus, 256 3105","EFTAPATO COURT, Αρχιεπισκόπου Μακαρίου ΙΙΙ, 256, 3105, ΛΕΜΕΣΟΣ, Λεμεσός, Κύπρος",true,STRONG,translit_greek,"Same building, street, number, postcode; Greek vs English rendering. [gb_coh_disqualified/ext_cy_companies]"
same_entity_xds,"Україна, 60400, Чернівецька обл., Глибоцький р-н, селище міського типу Глибока, ВУЛ.ПЕРШОТРАВНЕВА, будинок 47","Україна, 60400, Чернівецька обл., Глибоцький р-н, смт Глибока, вул. Першотравнева, буд. 47.,",true,STRONG,punctuation_only,"Identical address, differing only in abbreviations and punctuation. [ext_ua_edr/ua_nsdc_sanctions]"
same_entity_xds,"125167, г. Москва, Ленинградский проспект, д. 39 а","ПР-КТ ЛЕНИНГРАДСКИЙ Д. 39А, Г.МОСКВА, 125167",true,STRONG,punctuation_only,"Same street, house number, city, and postal code. [ru_cbr_banks/ext_ru_egrul]"
same_entity_xds,"33 Stasinou Street, Office 2 2003, Nicosia Strovolos","Flat 2, Στασίνου, 33, Στρόβολος, 2003, Λευκωσία, Κύπρος",true,MEDIUM,translit_cyrillic,"Same street, number, unit, city, postal code; Greek vs English. [us_ofac_sdn/ext_cy_companies]"
same_entity_xds,"Christodoulou Chatzipavlou, 221, Helios Court, Floor 1, 3036 Limassol, Cyprus","HELIOS COURT, Floor 1, Χριστοδούλου Χατζηπαύλου, 221, 3036, Λεμεσός, Κύπρος",true,STRONG,translit_cyrillic,Same address transliterated between English and Greek scripts. [ua_nsdc_sanctions/ext_cy_companies]
same_entity_xds,"Βασίλη Μιχαηλίδη, 9, 3026, Λεμεσός, Κύπρος","Республіка Кіпр, м. Лімасол",true,WEAK,subset,"B only gives country/city, consistent with A's full street address in Limassol. [ext_cy_companies/ua_nsdc_sanctions]"
same_entity_xds,"Floor 2, Flat 202, Ιωάννη Στυλιανού, 6, 2003, Λευκωσία, Κύπρος","Ioanni Stylianou, 6, Floor 2, Flat/Office 202, 2003, Nicosia, Cyprus",true,STRONG,translit_cyrillic,"Same address in Greek vs Latin transliteration, identical unit details. [ext_cy_companies/ua_nsdc_sanctions]"
same_entity_xds,"4th Floor, Office/Flat 4a, P.C 3936 199 Christodoulou Chatzipavlou, Limassol, Cyprus","Floor 4, Flat 401, Λάρνακος, 22, Αγλαντζιά, 2101, Λευκωσία, Κύπρος",false,STRONG,different_street,"Different streets, cities, and postal codes in Cyprus. [ext_gb_coh_psc/ext_cy_companies]"
same_entity_xds,"105120, г. Москва, ул.Нижняя Сыромятническая, д.1/4","УЛ. НИЖНЯЯ СЫРОМЯТНИЧЕСКАЯ Д.1/4, Г.МОСКВА, 105120",true,STRONG,punctuation_only,"Identical address, differing only in order and formatting. [ru_cbr_banks/ext_ru_egrul]"
same_entity_xds,"Floor No: 1, Mpoumpoulinas 11, 1060 Nicosia","PELEKANOS COURT, Flat 304, Μαλακάση, 4, 1082, Λευκωσία, Κύπρος",false,STRONG,different_street,Different streets (Mpoumpoulinas vs Malakasi) and different postal codes. [us_ofac_sdn/ext_cy_companies]
same_entity_xds,"Karaiskaki, 13, 3032 Limassol","TOWER II, MAXIMOS PLAZA, Μάξιμος Μιχαηλίδης, 18, Νεάπολις, 3106, Λεμεσός, Κύπρος",false,MEDIUM,different_street,Different streets and postcodes within Limassol. [us_ofac_sdn/ext_cy_companies]
same_entity_xds,"(Formerly located at) 20-24 Branford Place, Suite 705, Newark, New Jersey, 07102, United States of America","(以前の所在地) 20-24 Branford Place, Suite 705, Newark, New Jersey, 07102, United States of America",true,STRONG,translation_cjk,Identical address; only difference is Japanese translation of 'formerly located at'. [au_dfat_sanctions/jp_mof_sanctions]
same_entity_xds,"123181, Російська Федерація, м. Москва, вул. Ісаковського, буд. 33 (корпус 3)","Україна, 65006, Одеська обл., місто Одеса, ВУЛИЦЯ БАЛКІВСЬКА, будинок 42",false,STRONG,different_city,Different cities and countries: Moscow vs Odesa. [ua_nsdc_sanctions/ext_ua_edr]
same_entity_xds,"127055, Москва, Вадковский пер., д. 5, стр. 1","ПЕР. ВАДКОВСКИЙ Д.5 К.1, Г.МОСКВА, 127055",true,WEAK,translit_cyrillic,"Same street, house 5, building/unit 1, same postal code and city. [ru_cbr_banks/ext_ru_egrul]"
same_entity_xds,"MAGNUM HOUSE, Χρυσάνθου Μυλωνά, 10, 3030, Λεμεσός, Κύπρος","Prevezis, 13, Floor 3, Flat 301, NICOSIA, 1065, Cyprus",false,STRONG,different_city,Different streets and cities (Limassol vs Nicosia) in Cyprus. [ext_cy_companies/permid]
same_entity_xds,"Arch. Makariou III, 276, Lara Court, 3105, Limassol, Cyprus","P. LORDOS CENTER, BLOCK B, Floor 4, Flat 408, Βύρωνος, 3105, Λεμεσός, Κύπρος",false,MEDIUM,different_street,Different building names and streets (Makariou III vs Vyronos) in Limassol. [ua_nsdc_sanctions/ext_cy_companies]
same_entity_xds,"(Formerly located at) 9838 S. Roberts Road, Suite 1W, Palos Hills, 60465, United States of America","(以前の所在地) 9838 S. Roberts Road, Suite 1W, Palos Hills, Illinois, 60465, United States of America",true,STRONG,translation_cjk,Identical address; B adds state name and Japanese label. [ar_repet/jp_mof_sanctions]
same_entity_xds,"143401, Московская область, Красногорский район, г. Красногорск, ул. Международная, д. 18","УЛ. МЕЖДУНАРОДНАЯ Д. 18, Г. КРАСНОГОРСК, МОСКОВСКАЯ ОБЛАСТЬ, 143401",true,STRONG,punctuation_only,"Same address, region, city, street, house number, and postcode. [ru_cbr_banks/ext_ru_egrul]"
same_entity_xds,"ПР-КТ БОЛЬШОЙ П.С. Д.13/4, Г.САНКТ-ПЕТЕРБУРГ, 197198","Україна, Закарпатська обл., місто Мукачево(з), вул.Берегівська-об'їздна, будинок 25А",false,STRONG,different_city,"Different cities and countries: St. Petersburg vs Mukachevo, Ukraine. [ext_ru_egrul/ext_ua_edr]"
same_entity_xds,"Chemin du Carmel, 1661 Le Paquier-Montbarry, Switzerland",スイス・レ・パンクイアーモントバリー1661・チェミニ ドゥ カーメル,true,STRONG,translit_cjk,"Japanese transliteration of same Swiss address, street and postcode match. [ch_seco_sanctions/jp_mof_sanctions]"
same_entity_xds,"West Railway Station Industrial Park, Yarkand (Shache) County, Kashgar, Xinjiang (Udaliq/Wudalike Township)","河北省邯郸市曲周县晨光路1号, 100000 HE",false,STRONG,different_city,"Different cities/provinces: Yarkand/Kashgar vs Handan Quzhou, Hebei. [shu_uyghur_companies/ext_gleif]"
same_entity_xds,"SPYRIDES TOWER, Βυζαντίου, 5, Στρόβολος, 2064, Λευκωσία, Κύπρος","Vyzantiou, 5, SPYRIDES TOWER, 2064 Nicosia",true,STRONG,translation_cjk,"Same building, street, and postal code; Nicosia is Greek Λευκωσία, minor field omissions. [ext_cy_companies/ext_gleif]"
